ул Гостиничная д.9Б	ул	Гостиничная 	д.9Б	1964	13022	57
ул Гостиничная д.9В	ул	Гостиничная 	д.9В	1966	13023	57
ул Кашенкин Луг д.1	ул	Кашенкин Луг 	д.1	1961	13024	57
ул Кашенкин Луг д.11	ул	Кашенкин Луг 	д.11	1958	13025	57
ул Кашенкин Луг д.2 кор.1	ул	Кашенкин Луг 	д.2 кор.1	1941	13026	57
ул Кашенкин Луг д.3	ул	Кашенкин Луг 	д.3	1959	13027	57
ул Кашенкин Луг д.5	ул	Кашенкин Луг 	д.5	1958	13028	57
ул Кашенкин Луг д.6 кор.1	ул	Кашенкин Луг 	д.6 кор.1	2010	13029	57
ул Кашенкин Луг д.6 кор.2	ул	Кашенкин Луг 	д.6 кор.2	2010	13030	57
ул Кашенкин Луг д.6 кор.3	ул	Кашенкин Луг 	д.6 кор.3	2010	13031	57
ул Кашенкин Луг д.8 кор.1	ул	Кашенкин Луг 	д.8 кор.1	2010	13032	57
ул Кашенкин Луг д.8 кор.2	ул	Кашенкин Луг 	д.8 кор.2	2010	13033	57
ул Кашенкин Луг д.8 кор.3	ул	Кашенкин Луг 	д.8 кор.3	2010	13034	57
ул Кашенкин Луг д.9	ул	Кашенкин Луг 	д.9	1959	13035	57
ул Комдива Орлова д.10	ул	Комдива Орлова 	д.10	1967	13036	57
ул Комдива Орлова д.2/37 кор.2	ул	Комдива Орлова 	д.2/37 кор.2	1969	13037	57
ул Комдива Орлова д.2/37 кор.3	ул	Комдива Орлова 	д.2/37 кор.3	1972	13038	57
ул Комдива Орлова д.4	ул	Комдива Орлова 	д.4	1958	13039	57
ул Комдива Орлова д.6	ул	Комдива Орлова 	д.6	1962	13040	57
ул Комдива Орлова д.8	ул	Комдива Орлова 	д.8	1961	13041	57
ул Марфинская Б. д.1 кор.1	ул	Марфинская Б. 	д.1 кор.1	2009	13042	57
ул Марфинская Б. д.1 кор.2	ул	Марфинская Б. 	д.1 кор.2	2009	13043	57
ул Марфинская Б. д.1 кор.3	ул	Марфинская Б. 	д.1 кор.3	2009	13044	57
ул Марфинская Б. д.1 кор.4	ул	Марфинская Б. 	д.1 кор.4	2009	13045	57
ул Марфинская Б. д.2	ул	Марфинская Б. 	д.2	1964	13046	57
ул Марфинская Б. д.4 кор.1	ул	Марфинская Б. 	д.4 кор.1	2010	13047	57
ул Марфинская Б. д.4 кор.2	ул	Марфинская Б. 	д.4 кор.2	2010	13048	57
ул Марфинская Б. д.4 кор.3	ул	Марфинская Б. 	д.4 кор.3	2010	13049	57
ул Марфинская Б. д.4 кор.4	ул	Марфинская Б. 	д.4 кор.4	2010	13050	57
ул Марфинская Б. д.4 кор.5	ул	Марфинская Б. 	д.4 кор.5	2010	13051	57
ул Марфинская Б. д.4 кор.6	ул	Марфинская Б. 	д.4 кор.6	2010	13052	57
ул Марфинская Б. д.4 кор.7	ул	Марфинская Б. 	д.4 кор.7	2010	13053	57
ул Марфинская Б. д.6	ул	Марфинская Б. 	д.6	1963	13054	57
б-р Звездный д.1	б-р	Звездный 	д.1	1959	13055	20
б-р Звездный д.10	б-р	Звездный 	д.10	1961	13056	20
б-р Звездный д.12 кор.1	б-р	Звездный 	д.12 кор.1	1960	13057	20
б-р Звездный д.12 кор.2	б-р	Звездный 	д.12 кор.2	1959	13058	20
б-р Звездный д.14	б-р	Звездный 	д.14	1960	13059	20
б-р Звездный д.16/2	б-р	Звездный 	д.16/2	1960	13060	20
б-р Звездный д.18/1	б-р	Звездный 	д.18/1	1959	13061	20
б-р Звездный д.2	б-р	Звездный 	д.2	1960	13062	20
б-р Звездный д.20	б-р	Звездный 	д.20	1959	13063	20
б-р Звездный д.22 кор.1	б-р	Звездный 	д.22 кор.1	1960	13064	20
б-р Звездный д.22 кор.2	б-р	Звездный 	д.22 кор.2	1959	13065	20
б-р Звездный д.25	б-р	Звездный 	д.25	1978	13066	20
б-р Звездный д.26 кор.1	б-р	Звездный 	д.26 кор.1	1959	13067	20
б-р Звездный д.26 кор.2	б-р	Звездный 	д.26 кор.2	1960	13068	20
б-р Звездный д.28	б-р	Звездный 	д.28	1959	13069	20
б-р Звездный д.3	б-р	Звездный 	д.3	1958	13070	20
проезд Автозаводский 2-й д.3	проезд	Автозаводский 2-й 	д.3	1956	151	31
б-р Звездный д.30 кор.1	б-р	Звездный 	д.30 кор.1	1960	13071	20
б-р Звездный д.30 кор.2	б-р	Звездный 	д.30 кор.2	1959	13072	20
б-р Звездный д.34 кор.1	б-р	Звездный 	д.34 кор.1	1961	13073	20
б-р Звездный д.34 кор.2	б-р	Звездный 	д.34 кор.2	1960	13074	20
б-р Звездный д.36	б-р	Звездный 	д.36	1961	13075	20
б-р Звездный д.38 кор.1	б-р	Звездный 	д.38 кор.1	1961	13076	20
б-р Звездный д.38 кор.2	б-р	Звездный 	д.38 кор.2	1961	13077	20
б-р Звездный д.4	б-р	Звездный 	д.4	1960	13078	20
б-р Звездный д.42 кор.1	б-р	Звездный 	д.42 кор.1	1961	13079	20
б-р Звездный д.42 кор.2	б-р	Звездный 	д.42 кор.2	1961	13080	20
б-р Звездный д.5	б-р	Звездный 	д.5	1964	13081	20
б-р Звездный д.5 кор.2	б-р	Звездный 	д.5 кор.2	1969	13082	20
б-р Звездный д.5 кор.3	б-р	Звездный 	д.5 кор.3	1969	13083	20
б-р Звездный д.6	б-р	Звездный 	д.6	1959	13084	20
б-р Звездный д.8 кор.1	б-р	Звездный 	д.8 кор.1	1960	13085	20
б-р Звездный д.8 кор.2	б-р	Звездный 	д.8 кор.2	1959	13086	20
пер Останкинский 5-й д.11	пер	Останкинский 5-й 	д.11	1962	13087	20
пер Останкинский 5-й д.11А	пер	Останкинский 5-й 	д.11А	1961	13088	20
пр-кт Мира д.101А	пр-кт	Мира 	д.101А	1951	13089	20
пр-кт Мира д.101Б	пр-кт	Мира 	д.101Б	1951	13090	20
пр-кт Мира д.85	пр-кт	Мира 	д.85	1956	13093	20
пр-кт Мира д.89	пр-кт	Мира 	д.89	1958	13094	20
пр-кт Мира д.91 кор.1	пр-кт	Мира 	д.91 кор.1	1969	13095	20
пр-кт Мира д.91 кор.2	пр-кт	Мира 	д.91 кор.2	1970	13096	20
пр-кт Мира д.91 кор.3	пр-кт	Мира 	д.91 кор.3	1973	13097	20
пр-кт Мира д.97	пр-кт	Мира 	д.97	1966	13098	20
пр-кт Мира д.99	пр-кт	Мира 	д.99	1957	13099	20
проезд Мурманский д.16	проезд	Мурманский 	д.16	1959	13100	20
проезд Мурманский д.18	проезд	Мурманский 	д.18	1959	13101	20
проезд Мурманский д.20	проезд	Мурманский 	д.20	1960	13102	20
проезд Мурманский д.22	проезд	Мурманский 	д.22	1960	13103	20
проезд Мурманский д.6	проезд	Мурманский 	д.6	1965	13104	20
проезд Ольминского д.3	проезд	Ольминского 	д.3	1958	13105	20
проезд Прудовой д.10	проезд	Прудовой 	д.10	1958	13106	20
ул Академика Королева д.1	ул	Академика Королева 	д.1	1958	13107	20
ул Академика Королева д.10	ул	Академика Королева 	д.10	2009	13108	20
ул Академика Королева д.11	ул	Академика Королева 	д.11	1961	13109	20
ул Академика Королева д.3	ул	Академика Королева 	д.3	1958	13110	20
ул Академика Королева д.4 кор.2	ул	Академика Королева 	д.4 кор.2	1989	13111	20
ул Академика Королева д.5	ул	Академика Королева 	д.5	1959	13112	20
ул Академика Королева д.7 кор.1	ул	Академика Королева 	д.7 кор.1	1965	13113	20
ул Академика Королева д.7 кор.2	ул	Академика Королева 	д.7 кор.2	1962	13114	20
ул Академика Королева д.7 кор.3	ул	Академика Королева 	д.7 кор.3	1962	13115	20
ул Академика Королева д.7 кор.4	ул	Академика Королева 	д.7 кор.4	1962	13116	20
ул Академика Королева д.8 кор.2	ул	Академика Королева 	д.8 кор.2	1990	13117	20
ул Академика Королева д.9 кор.1	ул	Академика Королева 	д.9 кор.1	1960	13118	20
ул Академика Королева д.9 кор.2	ул	Академика Королева 	д.9 кор.2	1966	13119	20
ул Академика Королева д.9 кор.3	ул	Академика Королева 	д.9 кор.3	1962	13120	20
ул Азовская д.37 кор.2	ул	Азовская 	д.37 кор.2	1963	2228	87
ул Академика Королева д.9 кор.4	ул	Академика Королева 	д.9 кор.4	1962	13121	20
ул Академика Королева д.9 кор.5	ул	Академика Королева 	д.9 кор.5	1986	13122	20
ул Аргуновская д.10 кор.1	ул	Аргуновская 	д.10 кор.1	1973	13123	20
ул Аргуновская д.10 кор.2	ул	Аргуновская 	д.10 кор.2	1982	13124	20
ул Аргуновская д.12	ул	Аргуновская 	д.12	1978	13125	20
ул Аргуновская д.14	ул	Аргуновская 	д.14	1972	13126	20
ул Аргуновская д.16	ул	Аргуновская 	д.16	1972	13127	20
ул Аргуновская д.16 кор.2	ул	Аргуновская 	д.16 кор.2	1981	13128	20
ул Аргуновская д.18	ул	Аргуновская 	д.18	1966	13129	20
ул Аргуновская д.4	ул	Аргуновская 	д.4	1971	13130	20
ул Аргуновская д.6 кор.1	ул	Аргуновская 	д.6 кор.1	1966	13131	20
ул Аргуновская д.6 кор.2	ул	Аргуновская 	д.6 кор.2	1983	13132	20
ул Аргуновская д.8	ул	Аргуновская 	д.8	1972	13133	20
ул Бочкова д.11	ул	Бочкова 	д.11	1963	13134	20
ул Бочкова д.3	ул	Бочкова 	д.3	1974	13135	20
ул Бочкова д.5	ул	Бочкова 	д.5	1960	13136	20
ул Бочкова д.6 кор.1	ул	Бочкова 	д.6 кор.1	1961	13137	20
ул Бочкова д.6 кор.2	ул	Бочкова 	д.6 кор.2	1983	13138	20
ул Бочкова д.7	ул	Бочкова 	д.7	1960	13139	20
ул Бочкова д.8	ул	Бочкова 	д.8	1956	13140	20
ул Бочкова д.9	ул	Бочкова 	д.9	1963	13142	20
ул Годовикова д.1 кор.1	ул	Годовикова 	д.1 кор.1	1960	13143	20
ул Годовикова д.1 кор.2	ул	Годовикова 	д.1 кор.2	1969	13144	20
ул Годовикова д.10 кор.1	ул	Годовикова 	д.10 кор.1	1962	13145	20
ул Годовикова д.10 кор.2	ул	Годовикова 	д.10 кор.2	1962	13146	20
ул Годовикова д.12 кор.1	ул	Годовикова 	д.12 кор.1	1963	13147	20
ул Годовикова д.12 кор.2	ул	Годовикова 	д.12 кор.2	1962	13148	20
ул Годовикова д.14	ул	Годовикова 	д.14	1962	13149	20
ул Годовикова д.16	ул	Годовикова 	д.16	1962	13150	20
ул Годовикова д.2	ул	Годовикова 	д.2	1960	13151	20
ул Годовикова д.3	ул	Годовикова 	д.3	1972	13152	20
ул Годовикова д.5	ул	Годовикова 	д.5	1931	13153	20
ул Годовикова д.6	ул	Годовикова 	д.6	1958	13154	20
ул Годовикова д.7	ул	Годовикова 	д.7	1934	13155	20
ул Калибровская д.11	ул	Калибровская 	д.11	1967	13156	20
ул Калибровская д.20А	ул	Калибровская 	д.20А	1962	13157	20
ул Калибровская д.22А	ул	Калибровская 	д.22А	1959	13158	20
ул Калибровская д.22Б	ул	Калибровская 	д.22Б	1961	13159	20
ул Калибровская д.24А	ул	Калибровская 	д.24А	1960	13160	20
ул Кондратюка д.1	ул	Кондратюка 	д.1	1958	13161	20
ул Кондратюка д.10	ул	Кондратюка 	д.10	1962	13162	20
ул Кондратюка д.12	ул	Кондратюка 	д.12	1963	13163	20
ул Кондратюка д.14	ул	Кондратюка 	д.14	1960	13164	20
ул Кондратюка д.2	ул	Кондратюка 	д.2	1958	13165	20
ул Кондратюка д.4	ул	Кондратюка 	д.4	1961	13166	20
ул Кондратюка д.6	ул	Кондратюка 	д.6	1962	13167	20
ул Кондратюка д.8	ул	Кондратюка 	д.8	1962	13168	20
ул Марьинская Б. д.1	ул	Марьинская Б. 	д.1	1967	13169	20
ул Марьинская Б. д.10	ул	Марьинская Б. 	д.10	1963	13170	20
ул Марьинская Б. д.11 кор.1	ул	Марьинская Б. 	д.11 кор.1	1962	13171	20
ул Марьинская Б. д.11 кор.2	ул	Марьинская Б. 	д.11 кор.2	1962	13172	20
проезд Автозаводский 2-й д.3А	проезд	Автозаводский 2-й 	д.3А	1958	152	31
ул Марьинская Б. д.13	ул	Марьинская Б. 	д.13	1962	13173	20
ул Марьинская Б. д.15	ул	Марьинская Б. 	д.15	1963	13174	20
ул Марьинская Б. д.15 кор.2	ул	Марьинская Б. 	д.15 кор.2	1985	13175	20
ул Марьинская Б. д.17	ул	Марьинская Б. 	д.17	1963	13176	20
ул Марьинская Б. д.19	ул	Марьинская Б. 	д.19	1962	13177	20
ул Марьинская Б. д.2	ул	Марьинская Б. 	д.2	1961	13178	20
ул Марьинская Б. д.23	ул	Марьинская Б. 	д.23	1962	13179	20
ул Марьинская Б. д.3	ул	Марьинская Б. 	д.3	1959	13180	20
ул Марьинская Б. д.5	ул	Марьинская Б. 	д.5	1965	13181	20
ул Марьинская Б. д.7 кор.1	ул	Марьинская Б. 	д.7 кор.1	1958	13182	20
ул Марьинская Б. д.7 кор.2	ул	Марьинская Б. 	д.7 кор.2	1958	13183	20
ул Марьинская Б. д.8	ул	Марьинская Б. 	д.8	1963	13184	20
ул Новоостанкинская 2-я д.12	ул	Новоостанкинская 2-я 	д.12	2007	13185	20
ул Новоостанкинская 2-я д.13	ул	Новоостанкинская 2-я 	д.13	1971	13186	20
б-р Северный д.2а	б-р	Северный 	д.2а	1976	13242	8
ул Новоостанкинская 2-я д.15	ул	Новоостанкинская 2-я 	д.15	1970	13187	20
ул Новоостанкинская 2-я д.17	ул	Новоостанкинская 2-я 	д.17	1968	13188	20
ул Новоостанкинская 2-я д.19	ул	Новоостанкинская 2-я 	д.19	1969	13189	20
ул Новоостанкинская 2-я д.2	ул	Новоостанкинская 2-я 	д.2	1969	13190	20
ул Новоостанкинская 2-я д.21	ул	Новоостанкинская 2-я 	д.21	1967	13191	20
ул Новоостанкинская 2-я д.23	ул	Новоостанкинская 2-я 	д.23	1966	13192	20
ул Новоостанкинская 2-я д.25	ул	Новоостанкинская 2-я 	д.25	1966	13193	20
ул Новоостанкинская 2-я д.27	ул	Новоостанкинская 2-я 	д.27	1965	13194	20
ул Новоостанкинская 2-я д.6	ул	Новоостанкинская 2-я 	д.6	2006	13195	20
ул Новоостанкинская 3-я д.15	ул	Новоостанкинская 3-я 	д.15	1962	13196	20
ул Новоостанкинская 3-я д.19	ул	Новоостанкинская 3-я 	д.19	1963	13197	20
ул Новоостанкинская 3-я д.2	ул	Новоостанкинская 3-я 	д.2	1978	13198	20
ул Бестужевых д.27А	ул	Бестужевых 	д.27А	1975	13316	8
ул Новоостанкинская 3-я д.21	ул	Новоостанкинская 3-я 	д.21	1962	13199	20
проезд Отрадный д.2а	проезд	Отрадный 	д.2а	1960	13200	8
ул Новоостанкинская 3-я д.23	ул	Новоостанкинская 3-я 	д.23	1962	13201	20
ул Новоостанкинская 3-я д.4	ул	Новоостанкинская 3-я 	д.4	1978	13202	20
ул Останкинская 1-я д.13/1	ул	Останкинская 1-я 	д.13/1	1965	13203	20
ул Останкинская 1-я д.14/7	ул	Останкинская 1-я 	д.14/7	1955	13204	20
ул Останкинская 1-я д.19/1	ул	Останкинская 1-я 	д.19/1	1960	13205	20
ул Останкинская 1-я д.21	ул	Останкинская 1-я 	д.21	1958	13206	20
ул Останкинская 1-я д.21А	ул	Останкинская 1-я 	д.21А	1963	13207	20
ул Останкинская 1-я д.25	ул	Останкинская 1-я 	д.25	1962	13208	20
ул Останкинская 1-я д.37/39	ул	Останкинская 1-я 	д.37/39	1957	13209	20
ул Останкинская 1-я д.37/41	ул	Останкинская 1-я 	д.37/41	1961	13210	20
ул Останкинская 1-я д.41/9	ул	Останкинская 1-я 	д.41/9	1961	13211	20
ул Останкинская 2-я д.10	ул	Останкинская 2-я 	д.10	1982	13212	20
ул Останкинская 2-я д.2	ул	Останкинская 2-я 	д.2	1981	13213	20
ул Останкинская 2-я д.4	ул	Останкинская 2-я 	д.4	1981	13214	20
ул Останкинская 2-я д.8	ул	Останкинская 2-я 	д.8	1982	13215	20
ул Хованская д.6	ул	Хованская 	д.6	2002	13216	20
линия Северная 9-я д.3	линия	Северная 9-я 	д.3	1964	13932	6
ул Цандера д.10	ул	Цандера 	д.10	1961	13217	20
ул Цандера д.11	ул	Цандера 	д.11	1962	13218	20
ул Цандера д.12	ул	Цандера 	д.12	1963	13219	20
ул Цандера д.4 кор.1	ул	Цандера 	д.4 кор.1	1959	13220	20
ул Цандера д.4 кор.2	ул	Цандера 	д.4 кор.2	1968	13221	20
ул Цандера д.7	ул	Цандера 	д.7	1972	13222	20
аллея Березовая д.10/1	аллея	Березовая 	д.10/1	1952	13223	8
аллея Березовая д.12	аллея	Березовая 	д.12	1959	13224	8
аллея Березовая д.14	аллея	Березовая 	д.14	1962	13225	8
аллея Березовая д.5	аллея	Березовая 	д.5	1979	13226	8
аллея Березовая д.7	аллея	Березовая 	д.7	1979	13227	8
аллея Березовая д.7В	аллея	Березовая 	д.7В	1978	13228	8
аллея Березовая д.9	аллея	Березовая 	д.9	1980	13229	8
б-р Северный д.1	б-р	Северный 	д.1	1977	13230	8
б-р Северный д.12	б-р	Северный 	д.12	1975	13231	8
б-р Северный д.12Б	б-р	Северный 	д.12Б	1975	13232	8
б-р Северный д.12В	б-р	Северный 	д.12В	1976	13233	8
б-р Северный д.13	б-р	Северный 	д.13	1977	13234	8
б-р Северный д.14	б-р	Северный 	д.14	1975	13235	8
б-р Северный д.17	б-р	Северный 	д.17	1975	13236	8
б-р Северный д.19	б-р	Северный 	д.19	1975	13237	8
б-р Северный д.19А	б-р	Северный 	д.19А	1974	13238	8
б-р Северный д.19Б	б-р	Северный 	д.19Б	1974	13239	8
б-р Северный д.2	б-р	Северный 	д.2	1976	13240	8
б-р Северный д.21	б-р	Северный 	д.21	1980	13241	8
б-р Северный д.3	б-р	Северный 	д.3	1977	13243	8
б-р Северный д.3 кор.1	б-р	Северный 	д.3 кор.1	2003	13244	8
б-р Северный д.3 кор.2	б-р	Северный 	д.3 кор.2	2003	13245	8
б-р Северный д.4	б-р	Северный 	д.4	1976	13246	8
б-р Северный д.5А	б-р	Северный 	д.5А	1975	13247	8
б-р Северный д.6	б-р	Северный 	д.6	1978	13248	8
б-р Северный д.6А	б-р	Северный 	д.6А	1975	13249	8
б-р Северный д.7	б-р	Северный 	д.7	1977	13250	8
б-р Северный д.7А	б-р	Северный 	д.7А	1975	13251	8
б-р Северный д.8	б-р	Северный 	д.8	1975	13252	8
б-р Северный д.9	б-р	Северный 	д.9	1977	13253	8
проезд Высоковольтный д.1 кор.1	проезд	Высоковольтный 	д.1 кор.1	2010	13254	8
проезд Высоковольтный д.1 кор.2	проезд	Высоковольтный 	д.1 кор.2	2010	13255	8
проезд Высоковольтный д.1 кор.3	проезд	Высоковольтный 	д.1 кор.3	2009	13256	8
проезд Высоковольтный д.1 кор.4	проезд	Высоковольтный 	д.1 кор.4	2009	13257	8
проезд Высоковольтный д.1 кор.5	проезд	Высоковольтный 	д.1 кор.5	2009	13258	8
проезд Высоковольтный д.1 кор.6	проезд	Высоковольтный 	д.1 кор.6	2008	13259	8
проезд Высоковольтный д.1 кор.7	проезд	Высоковольтный 	д.1 кор.7	2010	13260	8
проезд Высоковольтный д.1 кор.8	проезд	Высоковольтный 	д.1 кор.8	2011	13261	8
проезд Отрадный д.10	проезд	Отрадный 	д.10	1962	13262	8
проезд Отрадный д.11	проезд	Отрадный 	д.11	1968	13263	8
проезд Отрадный д.3	проезд	Отрадный 	д.3	2007	13264	8
проезд Отрадный д.3А	проезд	Отрадный 	д.3А	1965	13265	8
проезд Отрадный д.4	проезд	Отрадный 	д.4	1960	13266	8
проезд Отрадный д.5	проезд	Отрадный 	д.5	2004	13267	8
проезд Отрадный д.6	проезд	Отрадный 	д.6	1959	13268	8
проезд Отрадный д.8	проезд	Отрадный 	д.8	1959	13269	8
проезд Отрадный д.9 кор.2	проезд	Отрадный 	д.9 кор.2	1967	13270	8
проезд Юрловский д.1	проезд	Юрловский 	д.1	1980	13271	8
проезд Юрловский д.11	проезд	Юрловский 	д.11	1995	13272	8
проезд Юрловский д.13А	проезд	Юрловский 	д.13А	1975	13273	8
проезд Юрловский д.14 кор.1	проезд	Юрловский 	д.14 кор.1	2011	13274	8
проезд Юрловский д.14 кор.2	проезд	Юрловский 	д.14 кор.2	2011	13275	8
проезд Юрловский д.14 кор.3	проезд	Юрловский 	д.14 кор.3	2011	13276	8
проезд Юрловский д.14 кор.4	проезд	Юрловский 	д.14 кор.4	2011	13277	8
проезд Юрловский д.17	проезд	Юрловский 	д.17	1974	13278	8
проезд Юрловский д.19	проезд	Юрловский 	д.19	1974	13279	8
проезд Юрловский д.25	проезд	Юрловский 	д.25	1974	13280	8
проезд Юрловский д.27	проезд	Юрловский 	д.27	1974	13281	8
проезд Юрловский д.27А кор.10	проезд	Юрловский 	д.27А кор.10	1974	13282	8
проезд Юрловский д.7	проезд	Юрловский 	д.7	1974	13283	8
проезд Юрловский д.7А	проезд	Юрловский 	д.7А	1975	13284	8
проезд Юрловский д.9	проезд	Юрловский 	д.9	1974	13285	8
проезд Якушкина д.1	проезд	Якушкина 	д.1	1982	13286	8
проезд Якушкина д.2	проезд	Якушкина 	д.2	1982	13287	8
проезд Якушкина д.3	проезд	Якушкина 	д.3	1978	13288	8
проезд Якушкина д.5	проезд	Якушкина 	д.5	1978	13289	8
проезд Якушкина д.6	проезд	Якушкина 	д.6	1979	13290	8
проезд Якушкина д.6А	проезд	Якушкина 	д.6А	1980	13291	8
проезд Якушкина д.6Б	проезд	Якушкина 	д.6Б	1980	13292	8
проезд Якушкина д.8	проезд	Якушкина 	д.8	1979	13293	8
ул Бестужевых д.10	ул	Бестужевых 	д.10	1975	13294	8
ул Бестужевых д.12	ул	Бестужевых 	д.12	1976	13295	8
ул Бестужевых д.12А	ул	Бестужевых 	д.12А	1975	13296	8
ул Бестужевых д.12Б	ул	Бестужевых 	д.12Б	1976	13297	8
ул Бестужевых д.12Г	ул	Бестужевых 	д.12Г	1976	13298	8
ул Бестужевых д.13	ул	Бестужевых 	д.13	1976	13299	8
ул Бестужевых д.13Б	ул	Бестужевых 	д.13Б	1975	13300	8
ул Бестужевых д.13В	ул	Бестужевых 	д.13В	1975	13301	8
ул Бестужевых д.14	ул	Бестужевых 	д.14	1979	13302	8
ул Бестужевых д.16	ул	Бестужевых 	д.16	1981	13303	8
ул Бестужевых д.17	ул	Бестужевых 	д.17	1975	13304	8
ул Бестужевых д.17А	ул	Бестужевых 	д.17А	1975	13305	8
ул Бестужевых д.17Б	ул	Бестужевых 	д.17Б	1975	13306	8
ул Бестужевых д.1А	ул	Бестужевых 	д.1А	1975	13307	8
ул Бестужевых д.1Б	ул	Бестужевых 	д.1Б	1975	13308	8
ул Бестужевых д.21	ул	Бестужевых 	д.21	1976	13309	8
ул Бестужевых д.21Б	ул	Бестужевых 	д.21Б	1975	13310	8
ул Бестужевых д.21В	ул	Бестужевых 	д.21В	1975	13311	8
ул Бестужевых д.25	ул	Бестужевых 	д.25	1976	13312	8
ул Бестужевых д.25А	ул	Бестужевых 	д.25А	1975	13313	8
ул Бестужевых д.25В	ул	Бестужевых 	д.25В	1995	13314	8
ул Бестужевых д.27	ул	Бестужевых 	д.27	1975	13315	8
ул Бестужевых д.3	ул	Бестужевых 	д.3	1977	13317	8
ул Бестужевых д.3А	ул	Бестужевых 	д.3А	1975	13318	8
ул Бестужевых д.3Б	ул	Бестужевых 	д.3Б	1976	13319	8
ул Бестужевых д.4	ул	Бестужевых 	д.4	1976	13320	8
ул Бестужевых д.4А	ул	Бестужевых 	д.4А	1975	13321	8
ул Бестужевых д.6	ул	Бестужевых 	д.6	1975	13322	8
ул Бестужевых д.7	ул	Бестужевых 	д.7	1977	13323	8
ул Бестужевых д.7Б	ул	Бестужевых 	д.7Б	1975	13324	8
ул Бестужевых д.7В	ул	Бестужевых 	д.7В	1975	13325	8
ул Бестужевых д.8	ул	Бестужевых 	д.8	1976	13326	8
ул Бестужевых д.8А	ул	Бестужевых 	д.8А	1975	13327	8
ул Бестужевых д.8Б	ул	Бестужевых 	д.8Б	1975	13328	8
ул Бестужевых д.9	ул	Бестужевых 	д.9	1975	13330	8
ул Палехская д.6	ул	Палехская 	д.6	1972	14039	79
ул Бестужевых д.9А	ул	Бестужевых 	д.9А	1975	13331	8
ул Декабристов д.1	ул	Декабристов 	д.1	1976	13332	8
ул Декабристов д.10 кор.2	ул	Декабристов 	д.10 кор.2	1991	13333	8
ул Декабристов д.10 кор.3	ул	Декабристов 	д.10 кор.3	1989	13334	8
ул Декабристов д.11	ул	Декабристов 	д.11	1976	13335	8
ул Декабристов д.2 кор.1	ул	Декабристов 	д.2 кор.1	1989	13336	8
ул Декабристов д.2 кор.2	ул	Декабристов 	д.2 кор.2	1990	13337	8
ул Декабристов д.2 кор.3	ул	Декабристов 	д.2 кор.3	1989	13338	8
ул Декабристов д.20 кор.1	ул	Декабристов 	д.20 кор.1	1989	13339	8
ул Декабристов д.20 кор.2	ул	Декабристов 	д.20 кор.2	1990	13340	8
ул Декабристов д.21	ул	Декабристов 	д.21	1976	13341	8
ул Декабристов д.21А	ул	Декабристов 	д.21А	1975	13342	8
ул Декабристов д.22	ул	Декабристов 	д.22	1982	13343	8
ул Декабристов д.24А	ул	Декабристов 	д.24А	1978	13344	8
ул Декабристов д.26	ул	Декабристов 	д.26	1979	13345	8
ул Декабристов д.28 кор.2	ул	Декабристов 	д.28 кор.2	1989	13346	8
ул Декабристов д.29	ул	Декабристов 	д.29	1976	13347	8
ул Декабристов д.29А	ул	Декабристов 	д.29А	1975	13348	8
ул Декабристов д.32	ул	Декабристов 	д.32	1979	13349	8
ул Декабристов д.34	ул	Декабристов 	д.34	1979	13350	8
ул Декабристов д.35	ул	Декабристов 	д.35	1976	13351	8
ул Декабристов д.35А	ул	Декабристов 	д.35А	1975	13352	8
ул Декабристов д.36	ул	Декабристов 	д.36	1979	13353	8
ул Декабристов д.36 кор.1	ул	Декабристов 	д.36 кор.1	1978	13354	8
ул Декабристов д.36Б	ул	Декабристов 	д.36Б	1978	13355	8
ул Декабристов д.38	ул	Декабристов 	д.38	1991	13356	8
ул Декабристов д.4 кор.1	ул	Декабристов 	д.4 кор.1	1989	13357	8
ул Декабристов д.4 кор.3	ул	Декабристов 	д.4 кор.3	1989	13358	8
ул Декабристов д.43	ул	Декабристов 	д.43	1976	13359	8
ул Декабристов д.6 кор.1	ул	Декабристов 	д.6 кор.1	1984	13360	8
ул Декабристов д.6 кор.2	ул	Декабристов 	д.6 кор.2	1984	13361	8
ул Декабристов д.8 кор.1	ул	Декабристов 	д.8 кор.1	1984	13362	8
ул Каргопольская д.11 кор.1	ул	Каргопольская 	д.11 кор.1	1989	13363	8
ул Каргопольская д.11 кор.2	ул	Каргопольская 	д.11 кор.2	1989	13364	8
ул Каргопольская д.12	ул	Каргопольская 	д.12	1983	13365	8
ул Каргопольская д.13 кор.1	ул	Каргопольская 	д.13 кор.1	1983	13366	8
ул Каргопольская д.14 кор.1	ул	Каргопольская 	д.14 кор.1	1983	13367	8
ул Каргопольская д.16 кор.2	ул	Каргопольская 	д.16 кор.2	1983	13368	8
ул Каргопольская д.17	ул	Каргопольская 	д.17	1983	13369	8
ул Каргопольская д.18	ул	Каргопольская 	д.18	1984	13370	8
ул Каргопольская д.4	ул	Каргопольская 	д.4	1994	13371	8
ул Каргопольская д.6	ул	Каргопольская 	д.6	1989	13372	8
ул Мусоргского д.1	ул	Мусоргского 	д.1	1975	13373	8
ул Мусоргского д.11	ул	Мусоргского 	д.11	1974	13374	8
ул Санникова д.1	ул	Санникова 	д.1	1984	13439	8
ул Мусоргского д.11Б	ул	Мусоргского 	д.11Б	1975	13375	8
ул Мусоргского д.15	ул	Мусоргского 	д.15	1980	13376	8
